count_point_id,direction_of_travel,year,count_date,hour,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
27137,W,2004,22/06/2004,9,South East,113,Wokingham,A4130,Major,A321,LA Boundary,2.24,1,2,244,2,27,18,3,2,0,3,0,26,301
27137,W,2004,22/06/2004,10,South East,113,Wokingham,A4130,Major,A321,LA Boundary,2.24,0,1,214,2,47,26,2,0,4,1,3,36,300
27137,W,2004,22/06/2004,11,South East,113,Wokingham,A4130,Major,A321,LA Boundary,2.24,0,4,220,4,40,25,2,4,2,0,3,36,304
27137,W,2004,22/06/2004,12,South East,113,Wokingham,A4130,Major,A321,LA Boundary,2.24,0,3,219,0,35,24,1,1,1,2,3,32,289
27137,W,2004,22/06/2004,13,South East,113,Wokingham,A4130,Major,A321,LA Boundary,2.24,1,1,241,4,39,20,2,1,6,1,2,32,317
27137,W,2004,22/06/2004,14,South East,113,Wokingham,A4130,Major,A321,LA Boundary,2.24,0,1,239,1,52,20,3,1,2,1,3,30,323
27137,W,2004,22/06/2004,15,South East,113,Wokingham,A4130,Major,A321,LA Boundary,2.24,0,1,243,5,43,11,2,0,0,3,0,16,308
27137,W,2004,22/06/2004,16,South East,113,Wokingham,A4130,Major,A321,LA Boundary,2.24,2,12,334,5,60,11,1,2,2,2,1,19,430
27137,W,2004,22/06/2004,17,South East,113,Wokingham,A4130,Major,A321,LA Boundary,2.24,1,2,554,5,45,5,2,1,2,1,2,13,619
27137,W,2004,22/06/2004,18,South East,113,Wokingham,A4130,Major,A321,LA Boundary,2.24,0,8,554,1,25,3,0,0,0,1,1,5,593
36959,N,2004,07/10/2004,18,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,2,3,433,2,13,3,0,0,0,0,0,3,454
36959,S,2004,07/10/2004,7,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,3,5,326,1,43,4,1,0,0,0,0,5,380
36959,S,2004,07/10/2004,8,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,1,2,436,4,31,12,1,3,1,1,0,18,491
36959,S,2004,07/10/2004,9,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,1,0,313,0,40,12,1,0,0,0,0,13,366
36959,S,2004,07/10/2004,10,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,1,1,270,0,38,14,2,0,0,0,1,17,326
36959,S,2004,07/10/2004,11,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,1,1,251,1,46,10,0,1,0,0,0,11,310
36959,S,2004,07/10/2004,12,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,0,2,275,0,43,14,0,0,0,1,0,15,335
36959,S,2004,07/10/2004,13,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,0,3,278,1,17,34,1,1,0,0,0,36,335
36959,S,2004,07/10/2004,14,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,1,1,305,2,24,24,3,2,0,0,1,30,362
36959,S,2004,07/10/2004,15,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,1,0,339,2,19,39,0,0,0,0,0,39,399
36959,S,2004,07/10/2004,16,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,0,3,425,4,23,32,0,0,0,1,0,33,488
36959,S,2004,07/10/2004,17,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,0,8,663,4,25,37,0,0,0,0,0,37,737
36959,S,2004,07/10/2004,18,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,2,4,510,2,7,10,0,0,0,0,0,10,533
36959,N,2004,07/10/2004,7,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,1,7,416,11,53,6,1,0,0,0,0,7,494
36959,N,2004,07/10/2004,8,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,1,2,676,3,60,13,0,0,1,0,0,14,755
36959,N,2004,07/10/2004,9,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,1,1,381,1,44,10,1,0,2,0,0,13,440
36959,N,2004,07/10/2004,10,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,1,1,236,0,36,14,2,1,1,0,0,18,291
36959,N,2004,07/10/2004,11,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,1,0,255,5,26,10,0,1,2,0,0,13,299
36959,N,2004,07/10/2004,12,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,0,3,312,0,38,10,1,0,0,0,0,11,364
36959,N,2004,07/10/2004,13,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,0,1,336,1,37,5,0,0,0,0,0,5,380
36959,N,2004,07/10/2004,14,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,0,1,281,3,37,11,1,0,0,0,1,13,335
36959,N,2004,07/10/2004,15,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,0,1,315,0,38,4,0,1,0,0,0,5,359
36959,N,2004,07/10/2004,16,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,1,4,384,3,28,5,0,0,0,1,0,6,425
36959,N,2004,07/10/2004,17,South East,113,Wokingham,A321,Major,LA Boundary,B3016 Finchampstead Rd,1.86,0,4,457,2,26,5,0,0,0,0,0,5,494
36978,W,2004,25/03/2004,13,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,3,6,451,7,57,13,8,0,0,0,0,21,542
36978,W,2004,25/03/2004,14,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,7,3,315,5,56,13,3,0,1,0,0,17,396
36978,W,2004,25/03/2004,15,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,8,1,442,11,57,12,5,1,0,0,0,18,529
36978,W,2004,25/03/2004,16,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,13,5,496,8,43,7,0,0,0,1,0,8,560
36978,W,2004,25/03/2004,17,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,19,8,566,7,55,6,0,0,0,0,0,6,642
36978,W,2004,25/03/2004,18,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,17,7,585,6,39,6,0,0,0,0,0,6,643
36978,E,2004,25/03/2004,10,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,3,2,310,4,66,18,1,0,1,0,0,20,402
36978,E,2004,25/03/2004,11,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,3,1,352,9,75,17,0,0,0,0,0,17,454
36978,E,2004,25/03/2004,12,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,6,2,442,5,45,17,1,0,0,0,0,18,512
36978,E,2004,25/03/2004,13,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,2,4,444,4,74,12,2,0,0,0,0,14,540
36978,E,2004,25/03/2004,14,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,6,3,427,5,62,7,2,0,0,1,0,10,507
36978,E,2004,25/03/2004,15,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,10,2,570,7,51,4,2,0,1,0,1,8,638
36978,E,2004,25/03/2004,16,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,10,3,645,5,57,5,2,0,0,0,0,7,717
36978,E,2004,25/03/2004,17,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,25,16,635,3,38,5,1,0,0,0,0,6,698
36978,E,2004,25/03/2004,18,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,19,11,606,4,40,0,0,0,0,0,0,0,661
36978,W,2004,25/03/2004,7,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,19,5,579,11,70,8,3,0,0,0,0,11,676
36978,W,2004,25/03/2004,8,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,55,19,1010,10,70,8,2,1,2,0,1,14,1123
36978,W,2004,25/03/2004,9,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,16,5,559,7,61,17,2,0,3,0,1,23,655
36978,W,2004,25/03/2004,10,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,8,1,384,8,65,18,1,0,1,0,2,22,480
36978,W,2004,25/03/2004,11,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,13,1,393,7,71,21,1,0,1,0,0,23,495
36978,W,2004,25/03/2004,12,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,7,2,418,10,51,24,3,0,0,0,1,28,509
36978,E,2004,25/03/2004,7,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,19,2,475,9,68,9,1,0,0,0,0,10,564
36978,E,2004,25/03/2004,8,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,17,3,466,8,64,17,2,0,1,0,0,20,561
36978,E,2004,25/03/2004,9,South East,113,Wokingham,A329,Major,B3350,A3290,1.55,14,2,365,3,54,17,2,0,0,0,1,20,444
46012,E,2004,23/03/2004,7,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,20,4037,19,625,172,19,17,27,70,78,383,5084
46012,E,2004,23/03/2004,8,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,25,4201,15,467,178,19,12,18,102,76,405,5113
46012,E,2004,23/03/2004,9,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,13,3320,28,442,198,15,14,23,113,67,430,4233
46012,E,2004,23/03/2004,10,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,11,2432,35,419,181,18,23,34,138,64,458,3355
46012,E,2004,23/03/2004,11,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,8,2189,20,397,168,15,12,39,134,82,450,3064
46012,E,2004,23/03/2004,12,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,7,2375,19,381,188,18,12,37,133,87,475,3257
46012,E,2004,23/03/2004,13,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,8,3130,17,417,153,15,23,42,168,120,521,4093
46012,E,2004,23/03/2004,14,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,10,1807,20,328,124,7,14,34,145,64,388,2553
46012,E,2004,23/03/2004,15,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,12,3394,23,506,160,9,21,40,130,75,435,4370
46012,E,2004,23/03/2004,16,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,11,3190,15,448,102,7,4,20,127,57,317,3981
46012,E,2004,23/03/2004,17,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,20,4303,20,284,72,2,2,40,90,15,221,4848
46012,E,2004,23/03/2004,18,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,17,3681,22,251,47,5,2,29,97,57,237,4208
46012,W,2004,23/03/2004,7,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,6,3216,8,461,101,10,26,12,71,38,258,3949
46012,W,2004,23/03/2004,8,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,20,4300,22,330,127,7,23,15,47,69,288,4960
46012,W,2004,23/03/2004,9,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,13,2692,27,355,147,24,18,22,127,60,398,3485
46012,W,2004,23/03/2004,10,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,8,2038,21,338,196,24,25,31,105,137,518,2923
46012,W,2004,23/03/2004,11,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,6,1997,13,398,175,20,20,28,111,61,415,2829
46012,W,2004,23/03/2004,12,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,16,2081,17,384,200,17,17,44,100,32,410,2908
46012,W,2004,23/03/2004,13,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,6,2116,10,464,190,28,15,33,94,103,463,3059
46012,W,2004,23/03/2004,14,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,9,2412,16,396,159,11,27,24,94,97,412,3245
46012,W,2004,23/03/2004,15,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,8,2748,15,623,181,14,20,21,85,86,407,3801
46012,W,2004,23/03/2004,16,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,12,3683,16,455,105,18,11,14,70,77,295,4461
46012,W,2004,23/03/2004,17,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,20,3874,15,418,80,6,7,17,103,44,257,4584
46012,W,2004,23/03/2004,18,South East,113,Wokingham,M4,Major,LA Boundary,Junction 10,5.1,0,23,4305,32,218,48,6,5,1,100,52,212,4790
46070,E,2004,09/07/2004,7,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,7,1993,16,272,61,5,17,11,9,10,113,2401
46070,E,2004,09/07/2004,8,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,24,2641,9,191,55,5,8,8,2,14,92,2957
46070,E,2004,09/07/2004,9,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,11,1785,9,154,53,6,16,5,6,9,95,2054
46070,E,2004,09/07/2004,10,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,5,1139,7,140,73,9,10,6,11,10,119,1410
46070,E,2004,09/07/2004,11,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,9,982,7,209,52,3,8,5,12,7,87,1294
46070,E,2004,09/07/2004,12,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,8,1185,7,186,61,7,11,6,2,10,97,1483
46070,E,2004,09/07/2004,13,South East,113,Wokingham,A329,Major,M4,A3290,1.93,2,5,1283,8,164,37,5,13,13,10,1,79,1539
46070,E,2004,09/07/2004,14,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,6,1319,10,196,27,2,7,3,10,2,51,1582
46070,E,2004,09/07/2004,15,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,15,1348,7,157,28,0,7,0,1,1,37,1564
46070,E,2004,09/07/2004,16,South East,113,Wokingham,A329,Major,M4,A3290,1.93,1,19,1818,11,209,15,2,1,1,2,1,22,2079
46070,E,2004,09/07/2004,17,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,17,2494,5,124,10,0,2,1,3,1,17,2657
46070,E,2004,09/07/2004,18,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,27,1717,11,51,5,0,2,1,2,37,47,1853
46070,W,2004,09/07/2004,7,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,32,2351,2,317,61,3,11,4,4,6,89,2791
46070,W,2004,09/07/2004,8,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,28,2750,12,183,57,4,12,5,8,7,93,3066
46070,W,2004,09/07/2004,9,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,9,1389,10,152,47,4,15,5,11,21,103,1663
46070,W,2004,09/07/2004,10,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,8,1100,2,176,72,11,9,3,5,11,111,1397
46070,W,2004,09/07/2004,11,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,10,1089,9,214,58,8,6,10,16,4,102,1424
46070,W,2004,09/07/2004,12,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,8,1245,8,182,55,4,10,5,8,14,96,1539
46070,W,2004,09/07/2004,13,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,9,1134,7,186,46,7,17,5,13,1,89,1425
46070,W,2004,09/07/2004,14,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,9,1346,13,181,32,4,4,16,7,8,71,1620
46070,W,2004,09/07/2004,15,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,13,1403,13,160,38,4,12,9,6,3,72,1661
46070,W,2004,09/07/2004,16,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,16,1796,5,162,13,1,2,6,3,1,26,2005
46070,W,2004,09/07/2004,17,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,22,2320,9,121,6,0,2,2,3,1,14,2486
46070,W,2004,09/07/2004,18,South East,113,Wokingham,A329,Major,M4,A3290,1.93,0,11,1830,6,70,5,0,0,2,5,0,12,1929
46126,E,2004,21/09/2004,7,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,6,8,612,5,111,25,0,0,5,1,0,31,767
46126,E,2004,21/09/2004,8,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,9,11,678,5,67,30,3,0,3,2,0,38,799
46126,E,2004,21/09/2004,9,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,3,5,403,3,81,27,2,2,3,3,2,39,531
46126,E,2004,21/09/2004,10,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,4,3,296,1,55,28,2,2,0,2,0,34,389
46126,E,2004,21/09/2004,11,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,0,3,320,4,57,36,0,4,0,1,2,43,427
46126,E,2004,21/09/2004,12,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,1,8,411,3,54,21,2,1,0,0,1,25,501
46126,W,2004,21/09/2004,18,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,1,9,722,4,46,0,1,0,1,0,0,2,783
46126,E,2004,21/09/2004,13,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,0,6,327,1,60,11,0,7,1,1,0,20,414
46126,E,2004,21/09/2004,14,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,3,2,325,3,45,15,0,0,1,2,0,18,393
46126,E,2004,21/09/2004,15,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,1,2,481,4,58,11,1,1,0,2,0,15,560
46126,E,2004,21/09/2004,16,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,4,7,584,11,62,4,0,1,1,1,3,10,674
46126,E,2004,21/09/2004,17,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,6,16,858,2,26,7,0,1,0,0,0,8,910
46126,E,2004,21/09/2004,18,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,1,9,682,3,23,1,1,1,0,0,0,3,720
46126,W,2004,21/09/2004,7,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,6,11,823,3,79,17,1,1,1,1,0,21,937
46126,W,2004,21/09/2004,8,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,10,16,1340,4,67,16,3,5,0,1,3,28,1455
46126,W,2004,21/09/2004,9,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,3,13,786,7,56,21,0,4,1,1,0,27,889
46126,W,2004,21/09/2004,10,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,0,1,419,4,69,29,2,0,2,1,1,35,528
46126,W,2004,21/09/2004,11,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,1,3,434,2,64,23,5,0,0,0,0,28,531
46126,W,2004,21/09/2004,12,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,0,5,451,2,81,25,4,0,1,2,0,32,571
46126,W,2004,21/09/2004,13,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,1,5,575,1,80,19,2,4,0,0,0,25,686
46126,W,2004,21/09/2004,14,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,0,5,461,2,76,19,2,7,1,1,0,30,574
46126,W,2004,21/09/2004,15,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,7,0,551,7,95,11,1,1,1,1,0,15,668
46126,W,2004,21/09/2004,16,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,4,5,637,3,110,4,0,1,1,0,0,6,761
46126,W,2004,21/09/2004,17,South East,113,Wokingham,A4,Major,B3350 Pitts Lane roundabout,"Pound Lane, Sonning",0.93,4,11,823,6,77,4,0,0,1,0,0,5,922
48138,E,2004,17/05/2004,7,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,10,4,207,0,27,5,0,0,0,0,0,5,243
48138,E,2004,17/05/2004,8,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,4,4,305,5,20,9,0,0,0,0,0,9,343
48138,E,2004,17/05/2004,9,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,4,5,269,0,28,3,1,0,0,0,0,4,306
48138,E,2004,17/05/2004,10,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,0,0,245,1,40,4,0,0,0,0,0,4,290
48138,E,2004,17/05/2004,11,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,2,3,243,2,32,5,1,0,0,0,0,6,286
48138,E,2004,17/05/2004,12,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,1,3,274,3,30,3,1,0,0,0,0,4,314
48138,E,2004,17/05/2004,13,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,4,1,297,0,29,3,0,0,1,0,0,4,331
48138,E,2004,17/05/2004,14,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,7,1,277,0,30,6,0,1,0,1,0,8,316
48138,E,2004,17/05/2004,15,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,4,2,330,0,30,2,0,0,0,0,0,2,364
48138,E,2004,17/05/2004,16,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,2,2,312,1,32,3,0,0,0,0,0,3,350
48138,E,2004,17/05/2004,17,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,9,3,489,1,34,1,1,0,0,0,0,2,529
48138,E,2004,17/05/2004,18,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,7,3,347,0,13,0,0,0,1,0,0,1,364
48138,W,2004,17/05/2004,7,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,9,7,610,9,74,13,1,0,1,0,0,15,715
48138,W,2004,17/05/2004,8,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,8,4,770,9,55,14,0,0,0,0,1,15,853
48138,W,2004,17/05/2004,9,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,6,2,720,9,84,22,1,0,0,0,0,23,838
48138,W,2004,17/05/2004,10,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,1,5,536,9,85,28,1,4,0,0,0,33,668
48138,W,2004,17/05/2004,11,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,2,6,496,16,63,15,1,1,0,1,0,18,599
48138,W,2004,17/05/2004,12,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,3,4,620,8,57,15,4,2,0,1,1,23,712
48138,W,2004,17/05/2004,13,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,7,2,508,4,56,21,0,1,1,1,0,24,594
48138,W,2004,17/05/2004,14,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,1,2,457,2,69,17,4,5,3,0,0,29,559
48138,W,2004,17/05/2004,15,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,1,6,483,5,100,10,1,3,0,3,0,17,611
48138,W,2004,17/05/2004,16,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,3,3,547,3,76,7,3,3,0,0,0,13,642
48138,W,2004,17/05/2004,17,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,5,5,692,8,47,3,1,1,0,0,0,5,757
48138,W,2004,17/05/2004,18,South East,113,Wokingham,A321,Major,Denmark St roundabout,A329,0.37,5,11,722,4,17,5,2,0,0,0,0,7,761
56076,E,2004,14/10/2004,7,South East,113,Wokingham,A3290,Major,A4,A329(M),2.42,0,6,936,11,99,16,2,3,3,3,1,28,1080
56076,E,2004,14/10/2004,8,South East,113,Wokingham,A3290,Major,A4,A329(M),2.42,0,14,950,12,76,23,2,0,2,1,1,29,1081
56076,E,2004,14/10/2004,9,South East,113,Wokingham,A3290,Major,A4,A329(M),2.42,1,5,636,10,89,19,6,2,2,5,4,38,778
56076,E,2004,14/10/2004,10,South East,113,Wokingham,A3290,Major,A4,A329(M),2.42,1,3,394,14,95,32,5,1,3,0,4,45,551
56076,E,2004,14/10/2004,11,South East,113,Wokingham,A3290,Major,A4,A329(M),2.42,0,3,445,12,89,28,3,3,2,3,1,40,589
56076,E,2004,14/10/2004,12,South East,113,Wokingham,A3290,Major,A4,A329(M),2.42,0,5,606,11,97,31,2,3,6,5,2,49,768
56076,E,2004,14/10/2004,13,South East,113,Wokingham,A3290,Major,A4,A329(M),2.42,0,4,691,17,65,20,4,1,4,1,2,32,809
56076,E,2004,14/10/2004,14,South East,113,Wokingham,A3290,Major,A4,A329(M),2.42,0,1,535,10,75,22,0,1,5,0,2,30,651
56076,E,2004,14/10/2004,15,South East,113,Wokingham,A3290,Major,A4,A329(M),2.42,2,3,485,9,76,10,2,2,2,0,0,16,589
56076,E,2004,14/10/2004,16,South East,113,Wokingham,A3290,Major,A4,A329(M),2.42,2,5,1020,17,58,8,0,1,3,0,0,12,1112
56076,E,2004,14/10/2004,17,South East,113,Wokingham,A3290,Major,A4,A329(M),2.42,0,6,1063,10,42,2,0,0,2,0,1,5,1126
56076,E,2004,14/10/2004,18,South East,113,Wokingham,A3290,Major,A4,A329(M),2.42,1,3,1168,13,14,1,1,0,1,0,3,6,1204
56076,W,2004,14/10/2004,7,South East,113,Wokingham,A3290,Major,A4,A329(M),2.42,0,2,1233,14,141,27,8,0,1,6,1,43,1433
56076,W,2004,14/10/2004,8,South East,113,Wokingham,A3290,Major,A4,A329(M),2.42,0,15,2053,17,114,23,7,2,2,2,2,38,2237
56076,W,2004,14/10/2004,9,South East,113,Wokingham,A3290,Major,A4,A329(M),2.42,0,15,1771,13,112,39,4,1,0,5,4,53,1964
56076,W,2004,14/10/2004,10,South East,113,Wokingham,A3290,Major,A4,A329(M),2.42,0,4,791,15,89,38,3,2,8,2,0,53,952
56076,W,2004,14/10/2004,11,South East,113,Wokingham,A3290,Major,A4,A329(M),2.42,0,6,547,15,108,28,5,2,3,4,1,43,719
56076,W,2004,14/10/2004,12,South East,113,Wokingham,A3290,Major,A4,A329(M),2.42,0,4,559,14,102,26,1,4,0,3,2,36,715
56076,W,2004,14/10/2004,13,South East,113,Wokingham,A3290,Major,A4,A329(M),2.42,0,4,670,15,98,24,3,4,1,4,1,37,824
56076,W,2004,14/10/2004,14,South East,113,Wokingham,A3290,Major,A4,A329(M),2.42,0,7,615,13,74,23,3,4,0,3,4,37,746
